,day,CP Price,BAYC Price
677,2018-11-09 00:00:00.000,0.21833333333333202,
678,2018-11-10 00:00:00.000,0.132499999999999,
679,2018-11-11 00:00:00.000,0.129999999999998,
680,2018-11-12 00:00:00.000,0.13999999999999801,
681,2018-11-13 00:00:00.000,0.14499999999999902,
682,2018-11-14 00:00:00.000,0.19666666666666602,
683,2018-11-15 00:00:00.000,0.19666666666666602,
684,2018-11-16 00:00:00.000,0.224999999999999,
685,2018-11-17 00:00:00.000,0.21749999999999903,
686,2018-11-18 00:00:00.000,0.137499999999999,
687,2018-11-19 00:00:00.000,0.133333333333332,
688,2018-11-20 00:00:00.000,0.131224999999999,
689,2018-11-21 00:00:00.000,0.20747499999999902,
690,2018-11-22 00:00:00.000,0.222474999999999,
691,2018-11-23 00:00:00.000,0.254966666666666,
692,2018-11-24 00:00:00.000,0.254966666666666,
693,2018-11-25 00:00:00.000,0.198299999999999,
694,2018-11-26 00:00:00.000,0.173266666666666,
695,2018-11-27 00:00:00.000,0.163699999999999,
696,2018-11-28 00:00:00.000,0.167474999999999,
697,2018-11-29 00:00:00.000,0.133724999999999,
698,2018-11-30 00:00:00.000,0.20249999999999901,
699,2018-12-01 00:00:00.000,0.224999999999999,
700,2018-12-02 00:00:00.000,0.267499999999999,
701,2018-12-03 00:00:00.000,0.267499999999999,
702,2018-12-04 00:00:00.000,0.134999999999998,
703,2018-12-05 00:00:00.000,0.14249999999999902,
704,2018-12-06 00:00:00.000,0.15833333333333202,
705,2018-12-07 00:00:00.000,0.173333333333332,
706,2018-12-08 00:00:00.000,0.17999999999999902,
707,2018-12-09 00:00:00.000,0.189999999999999,
708,2018-12-10 00:00:00.000,0.189999999999999,
709,2018-12-11 00:00:00.000,0.199999999999998,
711,2018-12-13 00:00:00.000,0.24999999999999803,
712,2018-12-14 00:00:00.000,0.24999999999999803,
713,2018-12-15 00:00:00.000,0.24999999999999903,
714,2018-12-16 00:00:00.000,0.246666666666666,
715,2018-12-17 00:00:00.000,0.246666666666666,
716,2018-12-18 00:00:00.000,0.24749999999999903,
717,2018-12-19 00:00:00.000,0.24749999999999903,
718,2018-12-20 00:00:00.000,0.24999999999999903,
719,2018-12-21 00:00:00.000,0.312499999999999,
720,2018-12-22 00:00:00.000,0.312499999999999,
721,2018-12-23 00:00:00.000,0.31374999999999903,
722,2018-12-24 00:00:00.000,0.35099999999999903,
723,2018-12-25 00:00:00.000,0.29849999999999904,
724,2018-12-26 00:00:00.000,0.31466666666666604,
725,2018-12-27 00:00:00.000,0.32966666666666605,
726,2018-12-28 00:00:00.000,0.246666666666666,
727,2018-12-29 00:00:00.000,0.21333333333333201,
728,2018-12-30 00:00:00.000,0.20749999999999902,
729,2018-12-31 00:00:00.000,0.176666666666666,
730,2019-01-01 00:00:00.000,0.22333333333333202,
731,2019-01-02 00:00:00.000,0.23999999999999902,
732,2019-01-03 00:00:00.000,0.28999999999999804,
733,2019-01-04 00:00:00.000,0.29499999999999904,
734,2019-01-05 00:00:00.000,0.29999999999999805,
735,2019-01-06 00:00:00.000,0.29999999999999805,
736,2019-01-07 00:00:00.000,0.28749999999999903,
737,2019-01-08 00:00:00.000,0.274999999999999,
738,2019-01-09 00:00:00.000,0.30666666666666603,
739,2019-01-10 00:00:00.000,0.30499999999999905,
740,2019-01-11 00:00:00.000,0.309999999999999,
741,2019-01-12 00:00:00.000,0.32166666666666605,
