id,skin,url
288,white,https://www.larvalabs.com/cryptopunks/cryptopunk288.png
2206,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk2206.png
9583,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk9583.png
3515,Black,https://www.larvalabs.com/cryptopunks/cryptopunk3515.png
8291,Black,https://www.larvalabs.com/cryptopunks/cryptopunk8291.png
8171,white,https://www.larvalabs.com/cryptopunks/cryptopunk8171.png
6756,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk6756.png
5590,Black,https://www.larvalabs.com/cryptopunks/cryptopunk5590.png
9854,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk9854.png
3436,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk3436.png
587,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk587.png
8749,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk8749.png
3737,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk3737.png
6938,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk6938.png
8784,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk8784.png
5280,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk5280.png
1442,Black,https://www.larvalabs.com/cryptopunks/cryptopunk1442.png
2726,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk2726.png
539,white,https://www.larvalabs.com/cryptopunks/cryptopunk539.png
5188,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk5188.png
9765,Black,https://www.larvalabs.com/cryptopunks/cryptopunk9765.png
2807,Black,https://www.larvalabs.com/cryptopunks/cryptopunk2807.png
3161,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk3161.png
7262,Black,https://www.larvalabs.com/cryptopunks/cryptopunk7262.png
